"11 มี.ค. 2557",3.2085
"10 มี.ค. 2557",3.2102
"07 มี.ค. 2557",3.2972
"06 มี.ค. 2557",3.2991
"05 มี.ค. 2557",3.2712
"04 มี.ค. 2557",3.2957
"03 มี.ค. 2557",3.298
"28 ก.พ. 2557",3.3419
"27 ก.พ. 2557",3.3352
"26 ก.พ. 2557",3.3036
"25 ก.พ. 2557",3.2945
"24 ก.พ. 2557",3.3627
"21 ก.พ. 2557",3.4398
"20 ก.พ. 2557",3.4912
"19 ก.พ. 2557",3.5144
"18 ก.พ. 2557",3.4592
"17 ก.พ. 2557",3.5097
"13 ก.พ. 2557",3.5178
"12 ก.พ. 2557",3.5331
"11 ก.พ. 2557",3.5345
"10 ก.พ. 2557",3.4812
"07 ก.พ. 2557",3.4298
"06 ก.พ. 2557",3.4029
"05 ก.พ. 2557",3.3655
"04 ก.พ. 2557",3.376
"03 ก.พ. 2557",3.4763
"31 ม.ค. 2557",3.4815
"30 ม.ค. 2557",3.4776
"29 ม.ค. 2557",3.4948
"28 ม.ค. 2557",3.5053
"27 ม.ค. 2557",3.523
"24 ม.ค. 2557",3.568
"23 ม.ค. 2557",3.579
"22 ม.ค. 2557",3.6074
"21 ม.ค. 2557",3.5229
"20 ม.ค. 2557",3.5025
"17 ม.ค. 2557",3.5224
"16 ม.ค. 2557",3.5602
"15 ม.ค. 2557",3.5818
"14 ม.ค. 2557",3.5702
"13 ม.ค. 2557",3.5848
"10 ม.ค. 2557",3.5874
"09 ม.ค. 2557",3.5788
"08 ม.ค. 2557",3.6128
"07 ม.ค. 2557",3.6001
"06 ม.ค. 2557",3.6082
"03 ม.ค. 2557",3.6676
"02 ม.ค. 2557",3.7291
"27 ธ.ค. 2556",3.7577
"26 ธ.ค. 2556",3.7622
"25 ธ.ค. 2556",3.7528
"24 ธ.ค. 2556",3.7505
"23 ธ.ค. 2556",3.697
"20 ธ.ค. 2556",3.6887
"19 ธ.ค. 2556",3.7186
"18 ธ.ค. 2556",3.791
"17 ธ.ค. 2556",3.7452
"16 ธ.ค. 2556",3.7394
"13 ธ.ค. 2556",3.7881
"12 ธ.ค. 2556",3.7757
"11 ธ.ค. 2556",3.8139
"09 ธ.ค. 2556",3.9294
"06 ธ.ค. 2556",3.9667
"04 ธ.ค. 2556",4.0072
"03 ธ.ค. 2556",3.9729
"02 ธ.ค. 2556",3.9435
"29 พ.ย. 2556",3.9044
"28 พ.ย. 2556",3.8907
"27 พ.ย. 2556",3.8648
"26 พ.ย. 2556",3.8041
"25 พ.ย. 2556",3.7977
"22 พ.ย. 2556",3.8111
"21 พ.ย. 2556",3.8061
"20 พ.ย. 2556",3.8447
"19 พ.ย. 2556",3.8254
"18 พ.ย. 2556",3.8479
"15 พ.ย. 2556",3.7112
"14 พ.ย. 2556",3.6141
"13 พ.ย. 2556",3.6024
"12 พ.ย. 2556",3.6758
"11 พ.ย. 2556",3.7075
"08 พ.ย. 2556",3.6187
"07 พ.ย. 2556",3.637
"06 พ.ย. 2556",3.6556
"05 พ.ย. 2556",3.6703
"04 พ.ย. 2556",3.6968
"01 พ.ย. 2556",3.6928
"31 ต.ค. 2556",3.6568
"30 ต.ค. 2556",3.6714
"29 ต.ค. 2556",3.6205
"28 ต.ค. 2556",3.5823
"25 ต.ค. 2556",3.5778
"24 ต.ค. 2556",3.6117
"22 ต.ค. 2556",3.6486
"21 ต.ค. 2556",3.6722
