"11 มี.ค. 2557",12.8474
"10 มี.ค. 2557",12.8467
"07 มี.ค. 2557",12.8447
"06 มี.ค. 2557",12.8439
"05 มี.ค. 2557",12.8432
"04 มี.ค. 2557",12.8425
"03 มี.ค. 2557",12.8418
"28 ก.พ. 2557",12.8398
"27 ก.พ. 2557",12.8391
"26 ก.พ. 2557",12.8384
"25 ก.พ. 2557",12.8377
"24 ก.พ. 2557",12.837
"21 ก.พ. 2557",12.835
"20 ก.พ. 2557",12.8343
"19 ก.พ. 2557",12.8336
"18 ก.พ. 2557",12.8329
"17 ก.พ. 2557",12.8322
"13 ก.พ. 2557",12.8294
"12 ก.พ. 2557",12.8287
"11 ก.พ. 2557",12.8279
"10 ก.พ. 2557",12.8272
"07 ก.พ. 2557",12.8251
"06 ก.พ. 2557",12.8244
"05 ก.พ. 2557",12.8237
"04 ก.พ. 2557",12.8229
"03 ก.พ. 2557",12.8222
"31 ม.ค. 2557",12.8201
"30 ม.ค. 2557",12.8194
"29 ม.ค. 2557",12.8187
"28 ม.ค. 2557",12.8179
"27 ม.ค. 2557",12.8172
"24 ม.ค. 2557",12.815
"23 ม.ค. 2557",12.8143
"22 ม.ค. 2557",12.8137
"21 ม.ค. 2557",12.8129
"20 ม.ค. 2557",12.8122
"17 ม.ค. 2557",12.8101
"16 ม.ค. 2557",12.8092
"15 ม.ค. 2557",12.8084
"14 ม.ค. 2557",12.8077
"13 ม.ค. 2557",12.8069
"10 ม.ค. 2557",12.8047
"09 ม.ค. 2557",12.804
"08 ม.ค. 2557",12.8032
"07 ม.ค. 2557",12.8024
"06 ม.ค. 2557",12.8017
"03 ม.ค. 2557",12.7995
"02 ม.ค. 2557",12.7988
"27 ธ.ค. 2556",12.7945
"26 ธ.ค. 2556",12.7937
"25 ธ.ค. 2556",12.7928
"24 ธ.ค. 2556",12.7921
"23 ธ.ค. 2556",12.7913
"20 ธ.ค. 2556",12.7891
"19 ธ.ค. 2556",12.7884
"18 ธ.ค. 2556",12.7876
"17 ธ.ค. 2556",12.7868
"16 ธ.ค. 2556",12.786
"13 ธ.ค. 2556",12.7837
"12 ธ.ค. 2556",12.7829
"11 ธ.ค. 2556",12.7821
"09 ธ.ค. 2556",12.7806
"06 ธ.ค. 2556",12.7783
"04 ธ.ค. 2556",12.7768
"03 ธ.ค. 2556",12.776
"02 ธ.ค. 2556",12.7753
"29 พ.ย. 2556",12.7729
"28 พ.ย. 2556",12.7721
"27 พ.ย. 2556",12.7709
"26 พ.ย. 2556",12.7701
"25 พ.ย. 2556",12.7693
"22 พ.ย. 2556",12.767
"21 พ.ย. 2556",12.7662
"20 พ.ย. 2556",12.7654
"19 พ.ย. 2556",12.7647
"18 พ.ย. 2556",12.7639
"15 พ.ย. 2556",12.7616
"14 พ.ย. 2556",12.7608
"13 พ.ย. 2556",12.76
"12 พ.ย. 2556",12.7592
"11 พ.ย. 2556",12.7585
"08 พ.ย. 2556",12.7561
"07 พ.ย. 2556",12.7554
"06 พ.ย. 2556",12.7546
"05 พ.ย. 2556",12.7538
"04 พ.ย. 2556",12.7531
"01 พ.ย. 2556",12.7508
"31 ต.ค. 2556",12.7502
"30 ต.ค. 2556",12.7493
"29 ต.ค. 2556",12.7485
"28 ต.ค. 2556",12.7478
"25 ต.ค. 2556",12.7455
"24 ต.ค. 2556",12.7448
"22 ต.ค. 2556",12.7432
"21 ต.ค. 2556",12.7425
"18 ต.ค. 2556",12.7402
"17 ต.ค. 2556",12.7393
"16 ต.ค. 2556",12.7386
"15 ต.ค. 2556",12.7378
"14 ต.ค. 2556",12.737
"11 ต.ค. 2556",12.7348
"10 ต.ค. 2556",12.734
"09 ต.ค. 2556",12.7332
"08 ต.ค. 2556",12.7325
"07 ต.ค. 2556",12.7317
"04 ต.ค. 2556",12.7295
"03 ต.ค. 2556",12.7287
"02 ต.ค. 2556",12.7279
"01 ต.ค. 2556",12.7272
"30 ก.ย. 2556",12.7264
"27 ก.ย. 2556",12.7241
"26 ก.ย. 2556",12.7234
"25 ก.ย. 2556",12.7226
"24 ก.ย. 2556",12.7219
"23 ก.ย. 2556",12.7211
"20 ก.ย. 2556",12.7189
"19 ก.ย. 2556",12.7181
"18 ก.ย. 2556",12.7173
"17 ก.ย. 2556",12.7166
"16 ก.ย. 2556",12.7158
"13 ก.ย. 2556",12.7135
"12 ก.ย. 2556",12.7128
"11 ก.ย. 2556",12.712
"10 ก.ย. 2556",12.7113
"09 ก.ย. 2556",12.7105
"06 ก.ย. 2556",12.7082
"05 ก.ย. 2556",12.7074
"04 ก.ย. 2556",12.7067
"03 ก.ย. 2556",12.7059
"02 ก.ย. 2556",12.7051
"30 ส.ค. 2556",12.7029
"29 ส.ค. 2556",12.7021
"28 ส.ค. 2556",12.7014
"27 ส.ค. 2556",12.7006
"26 ส.ค. 2556",12.6999
"23 ส.ค. 2556",12.6976
"22 ส.ค. 2556",12.6969
"21 ส.ค. 2556",12.6962
"20 ส.ค. 2556",12.6954
"19 ส.ค. 2556",12.6946
"16 ส.ค. 2556",12.6923
