"11 มี.ค. 2557",33.5089
"10 มี.ค. 2557",33.0596
"07 มี.ค. 2557",33.2459
"06 มี.ค. 2557",33.2075
"05 มี.ค. 2557",33.1944
"04 มี.ค. 2557",33.0533
"03 มี.ค. 2557",32.9111
"28 ก.พ. 2557",32.4996
"27 ก.พ. 2557",32.2769
"26 ก.พ. 2557",31.9095
"25 ก.พ. 2557",31.895
"24 ก.พ. 2557",31.8254
"21 ก.พ. 2557",31.9078
"20 ก.พ. 2557",31.8908
"19 ก.พ. 2557",32.3976
"18 ก.พ. 2557",32.5632
"17 ก.พ. 2557",32.7626
"13 ก.พ. 2557",32.1659
"12 ก.พ. 2557",32.263
"11 ก.พ. 2557",31.7722
"10 ก.พ. 2557",31.5751
"07 ก.พ. 2557",31.7457
"06 ก.พ. 2557",31.6997
"05 ก.พ. 2557",31.2969
"04 ก.พ. 2557",31.2191
"03 ก.พ. 2557",31.7469
"31 ม.ค. 2557",31.2777
"30 ม.ค. 2557",30.9573
"29 ม.ค. 2557",31.1802
"28 ม.ค. 2557",31.2342
"27 ม.ค. 2557",31.7349
"24 ม.ค. 2557",32.4856
"23 ม.ค. 2557",32.3387
"22 ม.ค. 2557",31.7882
"21 ม.ค. 2557",31.8134
"20 ม.ค. 2557",31.7336
"17 ม.ค. 2557",31.931
"16 ม.ค. 2557",32.0611
"15 ม.ค. 2557",31.4376
"14 ม.ค. 2557",32.1042
"13 ม.ค. 2557",31.8448
"10 ม.ค. 2557",31.0362
"09 ม.ค. 2557",31.1026
"08 ม.ค. 2557",31.0778
"07 ม.ค. 2557",31.1683
"06 ม.ค. 2557",30.2889
"03 ม.ค. 2557",29.9927
"02 ม.ค. 2557",30.1063
"27 ธ.ค. 2556",31.9487
"26 ธ.ค. 2556",32.243
"25 ธ.ค. 2556",32.9454
"24 ธ.ค. 2556",32.7962
"23 ธ.ค. 2556",32.8028
"20 ธ.ค. 2556",33.0637
"19 ธ.ค. 2556",33.1299
"18 ธ.ค. 2556",33.2184
"17 ธ.ค. 2556",32.8676
"16 ธ.ค. 2556",32.5773
"13 ธ.ค. 2556",32.8662
"12 ธ.ค. 2556",33.2749
"11 ธ.ค. 2556",33.6464
"09 ธ.ค. 2556",33.6058
"06 ธ.ค. 2556",33.4082
"04 ธ.ค. 2556",33.7777
"03 ธ.ค. 2556",34.0183
"02 ธ.ค. 2556",33.7705
"29 พ.ย. 2556",33.6522
"28 พ.ย. 2556",33.3598
"27 พ.ย. 2556",33.7299
"26 พ.ย. 2556",33.362
"25 พ.ย. 2556",33.2257
"22 พ.ย. 2556",33.3577
"21 พ.ย. 2556",33.8321
"20 พ.ย. 2556",34.5539
"19 พ.ย. 2556",34.7566
"18 พ.ย. 2556",35.0536
"15 พ.ย. 2556",34.9216
"14 พ.ย. 2556",34.7477
"13 พ.ย. 2556",34.4338
"12 พ.ย. 2556",34.7431
"11 พ.ย. 2556",34.6147
"08 พ.ย. 2556",34.5425
"07 พ.ย. 2556",35.0936
"06 พ.ย. 2556",35.355
"05 พ.ย. 2556",34.8064
"04 พ.ย. 2556",34.1703
"01 พ.ย. 2556",35.1569
"31 ต.ค. 2556",35.5152
"30 ต.ค. 2556",35.1571
"29 ต.ค. 2556",35.7238
"28 ต.ค. 2556",35.5651
"25 ต.ค. 2556",35.6892
"24 ต.ค. 2556",36.0297
"22 ต.ค. 2556",35.7958
"21 ต.ค. 2556",35.5751
"18 ต.ค. 2556",36.5208
"17 ต.ค. 2556",36.1042
"16 ต.ค. 2556",35.9909
"15 ต.ค. 2556",36.241
"14 ต.ค. 2556",35.8934
"11 ต.ค. 2556",35.8526
"10 ต.ค. 2556",35.7132
"09 ต.ค. 2556",35.2517
"08 ต.ค. 2556",35.2402
"07 ต.ค. 2556",34.6912
"04 ต.ค. 2556",35.0666
"03 ต.ค. 2556",35.1258
"02 ต.ค. 2556",34.5686
"01 ต.ค. 2556",34.5852
"30 ก.ย. 2556",33.9031
"27 ก.ย. 2556",34.8614
"26 ก.ย. 2556",35.0682
"25 ก.ย. 2556",35.4267
"24 ก.ย. 2556",34.9152
"23 ก.ย. 2556",35.4474
"20 ก.ย. 2556",36.6472
"19 ก.ย. 2556",36.7385
"18 ก.ย. 2556",35.4273
"17 ก.ย. 2556",35.6002
"16 ก.ย. 2556",35.6217
"13 ก.ย. 2556",34.4552
"12 ก.ย. 2556",34.4683
"11 ก.ย. 2556",34.9554
"10 ก.ย. 2556",34.5031
"09 ก.ย. 2556",34.2594
"06 ก.ย. 2556",32.8751
"05 ก.ย. 2556",32.275
"04 ก.ย. 2556",31.975
"03 ก.ย. 2556",32.2937
"02 ก.ย. 2556",32.4715
"30 ส.ค. 2556",31.728
"29 ส.ค. 2556",31.7738
"28 ส.ค. 2556",31.3323
"27 ส.ค. 2556",31.6929
"26 ส.ค. 2556",32.3952
"23 ส.ค. 2556",32.5828
"22 ส.ค. 2556",32.9709
"21 ส.ค. 2556",32.896
"20 ส.ค. 2556",33.3452
"19 ส.ค. 2556",33.9111
"16 ส.ค. 2556",35.1058
"15 ส.ค. 2556",35.2303
"14 ส.ค. 2556",35.4599
"13 ส.ค. 2556",35.3824
"09 ส.ค. 2556",34.6103
"08 ส.ค. 2556",34.8556
"07 ส.ค. 2556",34.6147
"06 ส.ค. 2556",34.6426
"05 ส.ค. 2556",34.4808
"02 ส.ค. 2556",34.3758
"01 ส.ค. 2556",34.7715
"31 ก.ค. 2556",34.3413
"30 ก.ค. 2556",34.5489
"29 ก.ค. 2556",35.0459
"26 ก.ค. 2556",35.6464
"25 ก.ค. 2556",35.0964
"24 ก.ค. 2556",36.1803
"23 ก.ค. 2556",36.5192
"19 ก.ค. 2556",35.7271
"18 ก.ค. 2556",35.9241
"17 ก.ค. 2556",35.248
"16 ก.ค. 2556",35.0726
"15 ก.ค. 2556",35.1997
"12 ก.ค. 2556",35.2602
