"11 มี.ค. 2557",11.2944
"10 มี.ค. 2557",11.2027
"07 มี.ค. 2557",11.24
"06 มี.ค. 2557",11.2322
"05 มี.ค. 2557",11.232
"04 มี.ค. 2557",11.2033
"03 มี.ค. 2557",11.1729
"28 ก.พ. 2557",11.0864
"27 ก.พ. 2557",11.0401
"26 ก.พ. 2557",10.9608
"25 ก.พ. 2557",10.9582
"24 ก.พ. 2557",10.941
"21 ก.พ. 2557",10.9604
"20 ก.พ. 2557",10.9555
"19 ก.พ. 2557",11.0578
"18 ก.พ. 2557",11.0914
"17 ก.พ. 2557",11.1356
"13 ก.พ. 2557",11.007
"12 ก.พ. 2557",11.0236
"11 ก.พ. 2557",10.9207
"10 ก.พ. 2557",10.8786
"07 ก.พ. 2557",10.9124
"06 ก.พ. 2557",10.9028
"05 ก.พ. 2557",10.8204
"04 ก.พ. 2557",10.8049
"03 ก.พ. 2557",10.9123
"31 ม.ค. 2557",10.8161
"30 ม.ค. 2557",10.7503
"29 ม.ค. 2557",10.7962
"28 ม.ค. 2557",10.8076
"27 ม.ค. 2557",10.911
"24 ม.ค. 2557",11.0646
"23 ม.ค. 2557",11.0341
"22 ม.ค. 2557",10.9198
"21 ม.ค. 2557",10.9259
"20 ม.ค. 2557",10.9118
"17 ม.ค. 2557",10.9496
"16 ม.ค. 2557",10.9762
"15 ม.ค. 2557",10.8444
"14 ม.ค. 2557",10.9815
"13 ม.ค. 2557",10.927
"10 ม.ค. 2557",10.7557
"09 ม.ค. 2557",10.7682
"08 ม.ค. 2557",10.7636
"07 ม.ค. 2557",10.7859
"06 ม.ค. 2557",10.603
"03 ม.ค. 2557",10.5412
"02 ม.ค. 2557",10.5631
"27 ธ.ค. 2556",10.9401
"26 ธ.ค. 2556",10.9967
"25 ธ.ค. 2556",11.1414
"24 ธ.ค. 2556",11.1098
"23 ธ.ค. 2556",11.1099
"20 ธ.ค. 2556",11.1615
"19 ธ.ค. 2556",11.1748
"18 ธ.ค. 2556",11.1918
"17 ธ.ค. 2556",11.1177
"16 ธ.ค. 2556",11.0566
"13 ธ.ค. 2556",11.1168
"12 ธ.ค. 2556",11.2029
"11 ธ.ค. 2556",11.2812
"09 ธ.ค. 2556",11.2713
"06 ธ.ค. 2556",11.226
"04 ธ.ค. 2556",11.3034
"03 ธ.ค. 2556",11.3543
"02 ธ.ค. 2556",11.3032
"29 พ.ย. 2556",11.2807
"28 พ.ย. 2556",11.2194
"27 พ.ย. 2556",11.2941
"26 พ.ย. 2556",11.2011
"25 พ.ย. 2556",11.1703
"22 พ.ย. 2556",11.2016
"21 พ.ย. 2556",11.3002
"20 พ.ย. 2556",11.4492
"19 พ.ย. 2556",11.4937
"18 พ.ย. 2556",11.5564
"15 พ.ย. 2556",11.5273
"14 พ.ย. 2556",11.4926
"13 พ.ย. 2556",11.4257
