"11 มี.ค. 2557",10.9509
"10 มี.ค. 2557",10.9064
"07 มี.ค. 2557",10.9237
"06 มี.ค. 2557",10.9198
"05 มี.ค. 2557",10.9211
"04 มี.ค. 2557",10.9076
"03 มี.ค. 2557",10.8915
"28 ก.พ. 2557",10.8479
"27 ก.พ. 2557",10.8246
"26 ก.พ. 2557",10.7791
"25 ก.พ. 2557",10.7784
"24 ก.พ. 2557",10.7643
"21 ก.พ. 2557",10.779
"20 ก.พ. 2557",10.7748
"19 ก.พ. 2557",10.8206
"18 ก.พ. 2557",10.8348
"17 ก.พ. 2557",10.8589
"13 ก.พ. 2557",10.7921
"12 ก.พ. 2557",10.7971
"11 ก.พ. 2557",10.7456
"10 ก.พ. 2557",10.7225
"07 ก.พ. 2557",10.7382
"06 ก.พ. 2557",10.7331
"05 ก.พ. 2557",10.6923
"04 ก.พ. 2557",10.6843
"03 ก.พ. 2557",10.7371
"31 ม.ค. 2557",10.6885
"30 ม.ค. 2557",10.6557
"29 ม.ค. 2557",10.6782
"28 ม.ค. 2557",10.6842
"27 ม.ค. 2557",10.7361
"24 ม.ค. 2557",10.8104
"23 ม.ค. 2557",10.7947
"22 ม.ค. 2557",10.7386
"21 ม.ค. 2557",10.7421
"20 ม.ค. 2557",10.7378
"17 ม.ค. 2557",10.7531
"16 ม.ค. 2557",10.7655
"15 ม.ค. 2557",10.6985
"14 ม.ค. 2557",10.7648
"13 ม.ค. 2557",10.7379
"10 ม.ค. 2557",10.6501
"09 ม.ค. 2557",10.6551
"08 ม.ค. 2557",10.6537
"07 ม.ค. 2557",10.668
"06 ม.ค. 2557",10.5791
"03 ม.ค. 2557",10.549
"02 ม.ค. 2557",10.5586
"27 ธ.ค. 2556",10.734
"26 ธ.ค. 2556",10.757
"25 ธ.ค. 2556",10.8262
"24 ธ.ค. 2556",10.8104
"23 ธ.ค. 2556",10.8088
"20 ธ.ค. 2556",10.8312
"19 ธ.ค. 2556",10.8376
"18 ธ.ค. 2556",10.8446
"17 ธ.ค. 2556",10.8064
"16 ธ.ค. 2556",10.7762
"13 ธ.ค. 2556",10.8045
"12 ธ.ค. 2556",10.8468
"11 ธ.ค. 2556",10.8859
"09 ธ.ค. 2556",10.8786
"06 ธ.ค. 2556",10.8517
"04 ธ.ค. 2556",10.8889
"03 ธ.ค. 2556",10.9139
"02 ธ.ค. 2556",10.89
"29 พ.ย. 2556",10.8811
"28 พ.ย. 2556",10.8511
"27 พ.ย. 2556",10.8847
"26 พ.ย. 2556",10.8238
"25 พ.ย. 2556",10.8055
"22 พ.ย. 2556",10.8243
"21 พ.ย. 2556",10.8716
"20 พ.ย. 2556",10.9426
"19 พ.ย. 2556",10.9665
"18 พ.ย. 2556",10.9975
"15 พ.ย. 2556",10.9819
"14 พ.ย. 2556",10.9657
"13 พ.ย. 2556",10.9321
"12 พ.ย. 2556",10.9655
"11 พ.ย. 2556",10.9521
"08 พ.ย. 2556",10.9485
"07 พ.ย. 2556",11.002
"06 พ.ย. 2556",11.0293
"05 พ.ย. 2556",10.9736
"04 พ.ย. 2556",10.9108
"01 พ.ย. 2556",11.0042
"31 ต.ค. 2556",11.0425
"30 ต.ค. 2556",11.011
"29 ต.ค. 2556",11.0648
"28 ต.ค. 2556",11.051
"25 ต.ค. 2556",11.0628
"24 ต.ค. 2556",11.0947
"22 ต.ค. 2556",11.0679
"21 ต.ค. 2556",11.0472
"18 ต.ค. 2556",11.1405
"17 ต.ค. 2556",11.0939
"16 ต.ค. 2556",11.0777
"15 ต.ค. 2556",11.1026
"14 ต.ค. 2556",11.0666
"11 ต.ค. 2556",11.0612
"10 ต.ค. 2556",11.0459
"09 ต.ค. 2556",10.9988
"08 ต.ค. 2556",10.9987
"07 ต.ค. 2556",10.9395
"04 ต.ค. 2556",10.977
"03 ต.ค. 2556",10.9803
"02 ต.ค. 2556",10.9189
"01 ต.ค. 2556",10.9163
"30 ก.ย. 2556",10.8422
"27 ก.ย. 2556",10.9448
"26 ก.ย. 2556",10.968
"25 ก.ย. 2556",11.0109
"24 ก.ย. 2556",10.9569
"23 ก.ย. 2556",11.0059
"20 ก.ย. 2556",11.1381
"19 ก.ย. 2556",11.1419
"18 ก.ย. 2556",10.9945
"17 ก.ย. 2556",11.0086
"16 ก.ย. 2556",11.011
"13 ก.ย. 2556",10.8841
"12 ก.ย. 2556",10.883
"11 ก.ย. 2556",10.9292
"10 ก.ย. 2556",10.8777
"09 ก.ย. 2556",10.8523
"06 ก.ย. 2556",10.6948
"05 ก.ย. 2556",10.628
"04 ก.ย. 2556",10.5992
"03 ก.ย. 2556",10.6388
"02 ก.ย. 2556",10.6543
"30 ส.ค. 2556",10.5718
"29 ส.ค. 2556",10.5699
"28 ส.ค. 2556",10.5193
"27 ส.ค. 2556",10.5692
"26 ส.ค. 2556",10.653
"23 ส.ค. 2556",10.6708
"22 ส.ค. 2556",10.7117
"21 ส.ค. 2556",10.7166
"20 ส.ค. 2556",10.7592
"19 ส.ค. 2556",10.8094
"16 ส.ค. 2556",10.9189
"15 ส.ค. 2556",10.9322
"14 ส.ค. 2556",10.9503
"13 ส.ค. 2556",10.9448
"09 ส.ค. 2556",10.8755
"08 ส.ค. 2556",10.8941
"07 ส.ค. 2556",10.867
"06 ส.ค. 2556",10.8688
"05 ส.ค. 2556",10.855
"02 ส.ค. 2556",10.835
"01 ส.ค. 2556",10.8758
"31 ก.ค. 2556",10.8364
"30 ก.ค. 2556",10.852
"29 ก.ค. 2556",10.9019
"26 ก.ค. 2556",10.9592
"25 ก.ค. 2556",10.9066
"24 ก.ค. 2556",11.0069
"23 ก.ค. 2556",11.0448
"19 ก.ค. 2556",10.967
"18 ก.ค. 2556",10.9867
"17 ก.ค. 2556",10.9202
"16 ก.ค. 2556",10.9025
"15 ก.ค. 2556",10.9149
"12 ก.ค. 2556",10.9208
"11 ก.ค. 2556",10.9103
"10 ก.ค. 2556",10.7425
"09 ก.ค. 2556",10.7513
"08 ก.ค. 2556",10.7539
"05 ก.ค. 2556",10.8617
"04 ก.ค. 2556",10.8309
"03 ก.ค. 2556",10.867
"02 ก.ค. 2556",10.9229
"28 มิ.ย. 2556",10.8826
"27 มิ.ย. 2556",10.8616
"26 มิ.ย. 2556",10.789
"25 มิ.ย. 2556",10.6799
"24 มิ.ย. 2556",10.6035
"21 มิ.ย. 2556",10.6995
"20 มิ.ย. 2556",10.691
"19 มิ.ย. 2556",10.7966
"18 มิ.ย. 2556",10.759
"17 มิ.ย. 2556",10.8888
"14 มิ.ย. 2556",10.8886
"13 มิ.ย. 2556",10.7155
"12 มิ.ย. 2556",10.75
"11 มิ.ย. 2556",10.7992
"10 มิ.ย. 2556",11.0177
"07 มิ.ย. 2556",11.0047
"06 มิ.ย. 2556",10.9396
"05 มิ.ย. 2556",10.9951
"04 มิ.ย. 2556",11.0746
"03 มิ.ย. 2556",11.029
"31 พ.ค. 2556",11.0846
"30 พ.ค. 2556",11.1396
"29 พ.ค. 2556",11.1887
"28 พ.ค. 2556",11.2451
"27 พ.ค. 2556",11.1798
"23 พ.ค. 2556",11.2196
"22 พ.ค. 2556",11.2837
"21 พ.ค. 2556",11.3218
"20 พ.ค. 2556",11.3208
"17 พ.ค. 2556",11.2748
"16 พ.ค. 2556",11.2467
"15 พ.ค. 2556",11.2707
"14 พ.ค. 2556",11.2406
"13 พ.ค. 2556",11.2433
"10 พ.ค. 2556",11.2621
"09 พ.ค. 2556",11.2567
"08 พ.ค. 2556",11.2309
"07 พ.ค. 2556",11.2006
"03 พ.ค. 2556",11.1267
"02 พ.ค. 2556",11.1491
"30 เม.ย. 2556",11.1573
"29 เม.ย. 2556",11.1189
"26 เม.ย. 2556",11.1051
"25 เม.ย. 2556",11.0838
"24 เม.ย. 2556",11.0378
"23 เม.ย. 2556",11.0224
"22 เม.ย. 2556",11.0442
"19 เม.ย. 2556",11.0086
"18 เม.ย. 2556",10.9725
"17 เม.ย. 2556",10.9471
"12 เม.ย. 2556",10.9503
"11 เม.ย. 2556",10.9236
"10 เม.ย. 2556",10.8593
"09 เม.ย. 2556",10.8088
"05 เม.ย. 2556",10.8448
"04 เม.ย. 2556",10.9452
"03 เม.ย. 2556",10.9217
"02 เม.ย. 2556",10.983
"01 เม.ย. 2556",10.9611
"29 มี.ค. 2556",10.9862
"28 มี.ค. 2556",10.9523
"27 มี.ค. 2556",10.992
"26 มี.ค. 2556",10.9544
"25 มี.ค. 2556",10.9015
"22 มี.ค. 2556",10.8068
"21 มี.ค. 2556",10.916
"20 มี.ค. 2556",10.9442
"19 มี.ค. 2556",10.9927
"18 มี.ค. 2556",11.0346
"15 มี.ค. 2556",11.0465
