"11 มี.ค. 2557",10.1255
"10 มี.ค. 2557",10.0221
"07 มี.ค. 2557",10.1335
"06 มี.ค. 2557",10.0194
"05 มี.ค. 2557",10.0326
"04 มี.ค. 2557",10.075
"03 มี.ค. 2557",10.1211
"28 ก.พ. 2557",9.9853
"27 ก.พ. 2557",9.9627
"26 ก.พ. 2557",10.0968
"25 ก.พ. 2557",10.055
"24 ก.พ. 2557",10.0026
"21 ก.พ. 2557",9.9296
"20 ก.พ. 2557",9.8826
"19 ก.พ. 2557",9.9287
"18 ก.พ. 2557",9.9224
"17 ก.พ. 2557",9.9593
"13 ก.พ. 2557",9.6887
"12 ก.พ. 2557",9.6777
"11 ก.พ. 2557",9.6716
"10 ก.พ. 2557",9.5912
"07 ก.พ. 2557",9.4969
"06 ก.พ. 2557",9.4763
"05 ก.พ. 2557",9.4505
"04 ก.พ. 2557",9.4686
"03 ก.พ. 2557",9.3447
"31 ม.ค. 2557",9.5139
"30 ม.ค. 2557",9.5127
"29 ม.ค. 2557",9.4353
"28 ม.ค. 2557",9.4555
"27 ม.ค. 2557",9.5507
"24 ม.ค. 2557",9.4726
"23 ม.ค. 2557",9.3211
"22 ม.ค. 2557",9.3314
"21 ม.ค. 2557",9.4095
"20 ม.ค. 2557",9.4504
"17 ม.ค. 2557",9.3487
"16 ม.ค. 2557",9.3166
"15 ม.ค. 2557",9.3306
"14 ม.ค. 2557",9.405
"13 ม.ค. 2557",9.3927
"10 ม.ค. 2557",9.29
"09 ม.ค. 2557",9.2306
"08 ม.ค. 2557",9.222
"07 ม.ค. 2557",9.3343
"06 ม.ค. 2557",9.3195
"03 ม.ค. 2557",9.2672
"02 ม.ค. 2557",9.207
"27 ธ.ค. 2556",9.1296
"26 ธ.ค. 2556",9.0784
"25 ธ.ค. 2556",9.0159
"24 ธ.ค. 2556",9.0143
"23 ธ.ค. 2556",9.0567
"20 ธ.ค. 2556",9.0103
"19 ธ.ค. 2556",9.0569
"18 ธ.ค. 2556",9.2924
"17 ธ.ค. 2556",9.3163
"16 ธ.ค. 2556",9.2609
"13 ธ.ค. 2556",9.237
"12 ธ.ค. 2556",9.421
"11 ธ.ค. 2556",9.4367
"09 ธ.ค. 2556",9.2544
"06 ธ.ค. 2556",9.2595
"04 ธ.ค. 2556",9.1509
"03 ธ.ค. 2556",9.1997
"02 ธ.ค. 2556",9.3396
"29 พ.ย. 2556",9.389
"28 พ.ย. 2556",9.347
"27 พ.ย. 2556",9.3797
"26 พ.ย. 2556",9.4155
"25 พ.ย. 2556",9.2693
"22 พ.ย. 2556",9.3596
"21 พ.ย. 2556",9.3777
"20 พ.ย. 2556",9.5665
"19 พ.ย. 2556",9.5864
"18 พ.ย. 2556",9.658
"15 พ.ย. 2556",9.6616
"14 พ.ย. 2556",9.6798
"13 พ.ย. 2556",9.583
"12 พ.ย. 2556",9.6138
"11 พ.ย. 2556",9.6323
"08 พ.ย. 2556",9.8517
"07 พ.ย. 2556",9.8867
"06 พ.ย. 2556",9.9054
"05 พ.ย. 2556",9.8382
"04 พ.ย. 2556",9.8696
"01 พ.ย. 2556",9.9209
"31 ต.ค. 2556",10.0121
"30 ต.ค. 2556",10.1084
"29 ต.ค. 2556",10.0842
"28 ต.ค. 2556",10.1251
"25 ต.ค. 2556",10.0926
"24 ต.ค. 2556",10.0259
"22 ต.ค. 2556",9.8431
"21 ต.ค. 2556",9.8837
"18 ต.ค. 2556",9.8863
"17 ต.ค. 2556",9.7895
"16 ต.ค. 2556",9.5957
"15 ต.ค. 2556",9.589
"14 ต.ค. 2556",9.5892
"11 ต.ค. 2556",9.6645
"10 ต.ค. 2556",9.7511
"09 ต.ค. 2556",9.8752
"08 ต.ค. 2556",9.9224
"07 ต.ค. 2556",9.8562
"04 ต.ค. 2556",9.8851
"03 ต.ค. 2556",9.8446
"02 ต.ค. 2556",9.7361
"01 ต.ค. 2556",9.9978
"30 ก.ย. 2556",10.0459
"27 ก.ย. 2556",9.9252
"26 ก.ย. 2556",10.0345
"25 ก.ย. 2556",9.9405
"24 ก.ย. 2556",9.8964
"23 ก.ย. 2556",9.9743
"20 ก.ย. 2556",10.1605
"19 ก.ย. 2556",10.2288
"18 ก.ย. 2556",9.7942
"17 ก.ย. 2556",9.9127
"16 ก.ย. 2556",9.8999
"13 ก.ย. 2556",9.85
"12 ก.ย. 2556",10.0551
"11 ก.ย. 2556",10.277
