"11 มี.ค. 2557",11.0156
"10 มี.ค. 2557",11.0148
"07 มี.ค. 2557",11.0126
"06 มี.ค. 2557",11.0117
"05 มี.ค. 2557",11.0109
"04 มี.ค. 2557",11.0101
"03 มี.ค. 2557",11.0091
"28 ก.พ. 2557",11.0067
"27 ก.พ. 2557",11.0051
"26 ก.พ. 2557",11.0044
"25 ก.พ. 2557",11.0036
"24 ก.พ. 2557",11.0027
"21 ก.พ. 2557",11.0005
"20 ก.พ. 2557",10.9997
"19 ก.พ. 2557",10.9989
"18 ก.พ. 2557",10.9983
"17 ก.พ. 2557",10.9974
"13 ก.พ. 2557",10.9945
"12 ก.พ. 2557",10.9937
"11 ก.พ. 2557",10.9929
"10 ก.พ. 2557",10.9921
"07 ก.พ. 2557",10.9899
"06 ก.พ. 2557",10.9891
"05 ก.พ. 2557",10.9883
"04 ก.พ. 2557",10.9876
"03 ก.พ. 2557",10.9869
"31 ม.ค. 2557",10.9847
"30 ม.ค. 2557",10.9843
"29 ม.ค. 2557",10.9835
"28 ม.ค. 2557",10.9828
"27 ม.ค. 2557",10.9822
"24 ม.ค. 2557",10.9801
"23 ม.ค. 2557",10.9794
"22 ม.ค. 2557",10.9788
"21 ม.ค. 2557",10.9782
"20 ม.ค. 2557",10.9775
"17 ม.ค. 2557",10.9752
"16 ม.ค. 2557",10.9744
"15 ม.ค. 2557",10.9736
"14 ม.ค. 2557",10.9727
"13 ม.ค. 2557",10.9719
"10 ม.ค. 2557",10.9696
"09 ม.ค. 2557",10.9689
"08 ม.ค. 2557",10.9681
"07 ม.ค. 2557",10.9675
"06 ม.ค. 2557",10.9662
"03 ม.ค. 2557",10.9637
"02 ม.ค. 2557",10.9626
"27 ธ.ค. 2556",10.9572
"26 ธ.ค. 2556",10.9563
"25 ธ.ค. 2556",10.9554
"24 ธ.ค. 2556",10.9546
"23 ธ.ค. 2556",10.9536
"20 ธ.ค. 2556",10.9513
"19 ธ.ค. 2556",10.9504
"18 ธ.ค. 2556",10.9496
"17 ธ.ค. 2556",10.9488
"16 ธ.ค. 2556",10.9481
"13 ธ.ค. 2556",10.9459
"12 ธ.ค. 2556",10.9451
"11 ธ.ค. 2556",10.9443
"09 ธ.ค. 2556",10.9428
"06 ธ.ค. 2556",10.9404
"04 ธ.ค. 2556",10.9391
"03 ธ.ค. 2556",10.9383
"02 ธ.ค. 2556",10.9376
"29 พ.ย. 2556",10.9357
"28 พ.ย. 2556",10.9343
"27 พ.ย. 2556",10.9333
"26 พ.ย. 2556",10.9281
"25 พ.ย. 2556",10.9273
"22 พ.ย. 2556",10.9252
"21 พ.ย. 2556",10.9243
"20 พ.ย. 2556",10.9237
"19 พ.ย. 2556",10.923
"18 พ.ย. 2556",10.9223
"15 พ.ย. 2556",10.92
"14 พ.ย. 2556",10.9192
"13 พ.ย. 2556",10.9184
"12 พ.ย. 2556",10.9176
"11 พ.ย. 2556",10.9168
"08 พ.ย. 2556",10.9148
"07 พ.ย. 2556",10.914
"06 พ.ย. 2556",10.9132
"05 พ.ย. 2556",10.9125
"04 พ.ย. 2556",10.9117
"01 พ.ย. 2556",10.9094
"31 ต.ค. 2556",10.9087
"30 ต.ค. 2556",10.9079
"29 ต.ค. 2556",10.9071
"28 ต.ค. 2556",10.9063
"25 ต.ค. 2556",10.9039
"24 ต.ค. 2556",10.903
"22 ต.ค. 2556",10.9013
"21 ต.ค. 2556",10.9005
"18 ต.ค. 2556",10.8983
"17 ต.ค. 2556",10.8973
"16 ต.ค. 2556",10.8963
"15 ต.ค. 2556",10.8955
"14 ต.ค. 2556",10.8947
"11 ต.ค. 2556",10.8924
"10 ต.ค. 2556",10.8916
"09 ต.ค. 2556",10.8908
"08 ต.ค. 2556",10.8901
"07 ต.ค. 2556",10.8893
"04 ต.ค. 2556",10.887
"03 ต.ค. 2556",10.8863
"02 ต.ค. 2556",10.8857
"01 ต.ค. 2556",10.8847
"30 ก.ย. 2556",10.8838
"27 ก.ย. 2556",10.8818
"26 ก.ย. 2556",10.8812
"25 ก.ย. 2556",10.8806
"24 ก.ย. 2556",10.88
"23 ก.ย. 2556",10.8791
"20 ก.ย. 2556",10.877
"19 ก.ย. 2556",10.8761
"18 ก.ย. 2556",10.8749
"17 ก.ย. 2556",10.8742
"16 ก.ย. 2556",10.8735
"13 ก.ย. 2556",10.8715
"12 ก.ย. 2556",10.8708
"11 ก.ย. 2556",10.8699
"10 ก.ย. 2556",10.8691
"09 ก.ย. 2556",10.8684
"06 ก.ย. 2556",10.8662
"05 ก.ย. 2556",10.8654
"04 ก.ย. 2556",10.8648
"03 ก.ย. 2556",10.8643
"02 ก.ย. 2556",10.8635
"30 ส.ค. 2556",10.8611
"29 ส.ค. 2556",10.8601
"28 ส.ค. 2556",10.86
"27 ส.ค. 2556",10.8599
"26 ส.ค. 2556",10.8597
"23 ส.ค. 2556",10.8575
"22 ส.ค. 2556",10.8568
"21 ส.ค. 2556",10.8565
"20 ส.ค. 2556",10.8556
"19 ส.ค. 2556",10.8549
"16 ส.ค. 2556",10.8526
"15 ส.ค. 2556",10.8518
"14 ส.ค. 2556",10.851
"13 ส.ค. 2556",10.8501
"09 ส.ค. 2556",10.8474
"08 ส.ค. 2556",10.8465
"07 ส.ค. 2556",10.8456
"06 ส.ค. 2556",10.8448
"05 ส.ค. 2556",10.8439
"02 ส.ค. 2556",10.8416
"01 ส.ค. 2556",10.8408
"31 ก.ค. 2556",10.8399
"30 ก.ค. 2556",10.8389
"29 ก.ค. 2556",10.8383
"26 ก.ค. 2556",10.8361
"25 ก.ค. 2556",10.8352
"24 ก.ค. 2556",10.8345
"23 ก.ค. 2556",10.8336
"19 ก.ค. 2556",10.8308
"18 ก.ค. 2556",10.8299
"17 ก.ค. 2556",10.8292
"16 ก.ค. 2556",10.8285
"15 ก.ค. 2556",10.8276
"12 ก.ค. 2556",10.8255
"11 ก.ค. 2556",10.8247
"10 ก.ค. 2556",10.8238
"09 ก.ค. 2556",10.823
"08 ก.ค. 2556",10.822
"05 ก.ค. 2556",10.8202
"04 ก.ค. 2556",10.8193
"03 ก.ค. 2556",10.8186
"02 ก.ค. 2556",10.8178
"28 มิ.ย. 2556",10.815
"27 มิ.ย. 2556",10.8137
"26 มิ.ย. 2556",10.813
"25 มิ.ย. 2556",10.8121
"24 มิ.ย. 2556",10.8112
"21 มิ.ย. 2556",10.8092
"20 มิ.ย. 2556",10.8086
"19 มิ.ย. 2556",10.8082
"18 มิ.ย. 2556",10.8074
"17 มิ.ย. 2556",10.8064
"14 มิ.ย. 2556",10.804
"13 มิ.ย. 2556",10.8027
"12 มิ.ย. 2556",10.8017
"11 มิ.ย. 2556",10.8013
"10 มิ.ย. 2556",10.8011
"07 มิ.ย. 2556",10.7991
"06 มิ.ย. 2556",10.7984
"05 มิ.ย. 2556",10.7976
"04 มิ.ย. 2556",10.7968
"03 มิ.ย. 2556",10.7957
"31 พ.ค. 2556",10.7936
"30 พ.ค. 2556",10.793
"29 พ.ค. 2556",10.792
"28 พ.ค. 2556",10.7911
"27 พ.ค. 2556",10.7904
"23 พ.ค. 2556",10.7874
"22 พ.ค. 2556",10.7869
"21 พ.ค. 2556",10.7863
"20 พ.ค. 2556",10.7851
"17 พ.ค. 2556",10.7828
"16 พ.ค. 2556",10.7819
"15 พ.ค. 2556",10.7811
"14 พ.ค. 2556",10.7808
"13 พ.ค. 2556",10.7804
"10 พ.ค. 2556",10.7783
