"10 มี.ค. 2557",9.0862
"07 มี.ค. 2557",9.1184
"06 มี.ค. 2557",9.2509
"05 มี.ค. 2557",9.1279
"04 มี.ค. 2557",9.1593
"03 มี.ค. 2557",9.0307
"28 ก.พ. 2557",9.2118
"27 ก.พ. 2557",9.2642
"26 ก.พ. 2557",9.0875
"25 ก.พ. 2557",9.0802
"24 ก.พ. 2557",9.1817
"21 ก.พ. 2557",9.1769
"20 ก.พ. 2557",9.1292
"19 ก.พ. 2557",9.089
"18 ก.พ. 2557",9.1176
"17 ก.พ. 2557",9.1628
"13 ก.พ. 2557",9.135
"12 ก.พ. 2557",9.124
"11 ก.พ. 2557",9.168
"10 ก.พ. 2557",8.9965
"07 ก.พ. 2557",9.0975
"06 ก.พ. 2557",9.051
"05 ก.พ. 2557",8.8563
"04 ก.พ. 2557",8.8889
"03 ก.พ. 2557",8.7688
"31 ม.ค. 2557",9.0316
"30 ม.ค. 2557",9.0037
"29 ม.ค. 2557",8.903
"28 ม.ค. 2557",9.0272
"27 ม.ค. 2557",8.981
"24 ม.ค. 2557",9.0056
"23 ม.ค. 2557",9.2556
"22 ม.ค. 2557",9.4698
"21 ม.ค. 2557",9.3383
"20 ม.ค. 2557",9.3552
"17 ม.ค. 2557",9.3476
"16 ม.ค. 2557",9.403
"15 ม.ค. 2557",9.4617
"14 ม.ค. 2557",9.4372
"13 ม.ค. 2557",9.3938
"10 ม.ค. 2557",9.5175
"09 ม.ค. 2557",9.3582
"08 ม.ค. 2557",9.407
"07 ม.ค. 2557",9.4535
"06 ม.ค. 2557",9.4137
"03 ม.ค. 2557",9.4846
"02 ม.ค. 2557",9.4797
"27 ธ.ค. 2556",9.7149
"26 ธ.ค. 2556",9.5653
"25 ธ.ค. 2556",9.623
"24 ธ.ค. 2556",9.6087
"23 ธ.ค. 2556",9.5406
"20 ธ.ค. 2556",9.4585
"19 ธ.ค. 2556",9.4135
"18 ธ.ค. 2556",9.5501
"17 ธ.ค. 2556",9.3298
"16 ธ.ค. 2556",9.3884
"13 ธ.ค. 2556",9.3281
"12 ธ.ค. 2556",9.3202
"11 ธ.ค. 2556",9.3624
"09 ธ.ค. 2556",9.5933
"06 ธ.ค. 2556",9.645
"04 ธ.ค. 2556",9.4549
"03 ธ.ค. 2556",9.4578
"02 ธ.ค. 2556",9.487
"29 พ.ย. 2556",9.6668
"28 พ.ย. 2556",9.5772
"27 พ.ย. 2556",9.5812
"26 พ.ย. 2556",9.4849
"25 พ.ย. 2556",9.4521
"22 พ.ย. 2556",9.5272
"21 พ.ย. 2556",9.4424
"20 พ.ย. 2556",9.4103
"19 พ.ย. 2556",9.519
"18 พ.ย. 2556",9.576
"15 พ.ย. 2556",9.503
"14 พ.ย. 2556",9.316
"13 พ.ย. 2556",9.1738
"12 พ.ย. 2556",9.1628
"11 พ.ย. 2556",9.2192
"08 พ.ย. 2556",9.1924
"07 พ.ย. 2556",9.191
"06 พ.ย. 2556",9.3469
"05 พ.ย. 2556",9.3111
"04 พ.ย. 2556",9.5115
"01 พ.ย. 2556",9.4373
"31 ต.ค. 2556",9.4031
"30 ต.ค. 2556",9.489
"29 ต.ค. 2556",9.5408
"28 ต.ค. 2556",9.5115
"25 ต.ค. 2556",9.4715
"24 ต.ค. 2556",9.438
"22 ต.ค. 2556",9.6754
"21 ต.ค. 2556",9.56
"18 ต.ค. 2556",9.5775
"17 ต.ค. 2556",9.5696
"16 ต.ค. 2556",9.5747
"15 ต.ค. 2556",9.4929
"14 ต.ค. 2556",9.6139
"11 ต.ค. 2556",9.5367
"10 ต.ค. 2556",9.5354
"09 ต.ค. 2556",9.3213
"08 ต.ค. 2556",9.2362
"07 ต.ค. 2556",9.3332
"04 ต.ค. 2556",9.3995
"03 ต.ค. 2556",9.2462
"02 ต.ค. 2556",9.3048
"01 ต.ค. 2556",9.2269
"30 ก.ย. 2556",9.0888
"27 ก.ย. 2556",9.1925
"26 ก.ย. 2556",9.2612
"25 ก.ย. 2556",9.277
"24 ก.ย. 2556",9.3346
"23 ก.ย. 2556",9.3862
"20 ก.ย. 2556",9.2715
"19 ก.ย. 2556",9.4946
"18 ก.ย. 2556",9.7677
"17 ก.ย. 2556",9.4086
"16 ก.ย. 2556",9.4011
"13 ก.ย. 2556",9.3474
"12 ก.ย. 2556",9.2549
"11 ก.ย. 2556",9.4307
"10 ก.ย. 2556",9.4738
"09 ก.ย. 2556",9.4212
"06 ก.ย. 2556",9.2322
"05 ก.ย. 2556",9.0864
"04 ก.ย. 2556",8.9469
"03 ก.ย. 2556",8.7834
"02 ก.ย. 2556",8.7028
"30 ส.ค. 2556",8.7231
"29 ส.ค. 2556",8.6678
"28 ส.ค. 2556",8.6147
"27 ส.ค. 2556",8.5767
"26 ส.ค. 2556",8.7255
"23 ส.ค. 2556",8.8081
"22 ส.ค. 2556",8.7353
"21 ส.ค. 2556",8.5393
"20 ส.ค. 2556",8.6876
"19 ส.ค. 2556",8.6298
"16 ส.ค. 2556",8.7816
"15 ส.ค. 2556",8.8443
"14 ส.ค. 2556",8.9662
"13 ส.ค. 2556",8.9118
"09 ส.ค. 2556",8.7738
"08 ส.ค. 2556",8.7633
"07 ส.ค. 2556",8.653
"06 ส.ค. 2556",8.7386
"05 ส.ค. 2556",8.8293
"02 ส.ค. 2556",8.902
"01 ส.ค. 2556",8.8822
"31 ก.ค. 2556",8.7306
"30 ก.ค. 2556",8.7624
"29 ก.ค. 2556",8.7519
"26 ก.ค. 2556",8.8463
"25 ก.ค. 2556",8.865
"24 ก.ค. 2556",8.7834
"23 ก.ค. 2556",8.861
"19 ก.ค. 2556",8.7159
"18 ก.ค. 2556",8.7345
"17 ก.ค. 2556",8.8538
"16 ก.ค. 2556",8.7663
"15 ก.ค. 2556",8.7523
"12 ก.ค. 2556",8.6691
"11 ก.ค. 2556",8.742
"10 ก.ค. 2556",8.3917
"09 ก.ค. 2556",8.4728
"08 ก.ค. 2556",8.4079
"05 ก.ค. 2556",8.3215
"04 ก.ค. 2556",8.3572
"03 ก.ค. 2556",8.3595
"02 ก.ค. 2556",8.3965
"28 มิ.ย. 2556",8.5412
"27 มิ.ย. 2556",8.5266
"26 มิ.ย. 2556",8.3645
"25 มิ.ย. 2556",8.205
"24 มิ.ย. 2556",8.0744
"21 มิ.ย. 2556",8.2259
"20 มิ.ย. 2556",8.1121
"19 มิ.ย. 2556",8.401
"18 มิ.ย. 2556",8.6744
"17 มิ.ย. 2556",8.6139
"14 มิ.ย. 2556",8.4924
"13 มิ.ย. 2556",8.6997
"12 มิ.ย. 2556",8.5658
"11 มิ.ย. 2556",8.6354
"10 มิ.ย. 2556",8.7362
"07 มิ.ย. 2556",8.8276
"06 มิ.ย. 2556",8.8511
"05 มิ.ย. 2556",8.7761
"04 มิ.ย. 2556",8.8962
"03 มิ.ย. 2556",9.0104
"31 พ.ค. 2556",8.8258
"30 พ.ค. 2556",8.9527
"29 พ.ค. 2556",8.9639
"28 พ.ค. 2556",9.0235
"27 พ.ค. 2556",8.933
"23 พ.ค. 2556",9.0309
"22 พ.ค. 2556",9.0526
"21 พ.ค. 2556",9.1411
"20 พ.ค. 2556",9.1822
"17 พ.ค. 2556",9.1723
"16 พ.ค. 2556",9.0814
"15 พ.ค. 2556",9.1244
"14 พ.ค. 2556",9.0835
"13 พ.ค. 2556",9.0774
"10 พ.ค. 2556",9.1691
"09 พ.ค. 2556",9.1565
"08 พ.ค. 2556",9.1915
"07 พ.ค. 2556",9.2025
"03 พ.ค. 2556",9.1238
"02 พ.ค. 2556",8.9833
"30 เม.ย. 2556",8.996
"29 เม.ย. 2556",8.8575
"28 เม.ย. 2556",8.7964
"25 เม.ย. 2556",8.7977
"24 เม.ย. 2556",8.6543
"23 เม.ย. 2556",8.584
"22 เม.ย. 2556",8.5087
"21 เม.ย. 2556",8.4386
"18 เม.ย. 2556",8.3634
"17 เม.ย. 2556",8.379
"16 เม.ย. 2556",8.6111
"11 เม.ย. 2556",8.7428
"10 เม.ย. 2556",8.7373
"09 เม.ย. 2556",8.6557
"08 เม.ย. 2556",8.6371
"04 เม.ย. 2556",8.6811
"03 เม.ย. 2556",8.7049
"02 เม.ย. 2556",8.8094
"01 เม.ย. 2556",8.7908
"31 มี.ค. 2556",8.8801
"28 มี.ค. 2556",8.8735
"27 มี.ค. 2556",8.8576
"26 มี.ค. 2556",8.8461
"25 มี.ค. 2556",8.6917
"24 มี.ค. 2556",8.7169
"21 มี.ค. 2556",8.6541
"20 มี.ค. 2556",8.7357
"19 มี.ค. 2556",8.7327
"18 มี.ค. 2556",8.8518
